OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Leng_1,Shape_Le_12,rid,RCA_area,h2oAreaKm2,RCA_poly_h2oAreaKm2
393,1,483,1,393,1,393,Main,active, ,M,5057,RA,Active,M,108,79.754735723200000,214.062490819999994, ,35.000000000000000,8.000000000000000,5057,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,670.289662170000042,1898.769552199999907,1898.769552199999907,4669,7.537765104430000,7.537765104430000,7.537765104429420
394,1,484,0,394,1,394,Main,active, ,M,5058,RA,Active,M,109,33.652624037599999,66.150194520800000, ,11.000000000000000,11.000000000000000,5058,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,678.717984322999996,,,,,,
395,1,485,1,395,1,395,Main,active, ,Y,5060,RA,Active,Y,110,300.531092571999977,1543.401235179999958, ,144.000000000000000,19.000000000000000,5060,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,423.049691243999973,3927.320702919999803,3927.320702919999803,4723,6.752387064050000,6.752387064050000,6.752387064049780
396,1,486,1,396,1,396,Off,active, ,M,5061,RA,Active,M,111,334.180792723000025,1893.985641649999934, ,102.000000000000000,17.000000000000000,5061,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,422.993551631000003,1442.589966499999946,1442.589966499999946,4744,0.651603819999000,20.073935237600001,20.073935237604001
397,1,487,1,397,1,397,Off,active, ,M,5062,RA,Active,M,112,311.648912850999977,1448.839126549999946, ,149.000000000000000,14.000000000000000,5062,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,423.006172827999990,1442.589966499999946,1442.589966499999946,4744,0.651603819999000,20.073935237600001,20.073935237604001
398,1,488,1,398,1,398,Side,active, ,M,5059,RA,Active,M,113,580.703967839000029,3934.380560510000123, ,259.000000000000000,16.000000000000000,5059,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,423.049581006999972,3927.320702919999803,3927.320702919999803,4723,6.752387064050000,6.752387064050000,6.752387064049780
399,1,489,1,399,1,399,Side,active, ,M,5063,RA,Active,M,115,193.999264358999994,779.286956940999971, ,93.000000000000000,10.000000000000000,5063,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,442.403492764000021,1386.045544060000111,1386.045544060000111,4743,1.880607982930000,143.467141026999997,143.467141027355012
400,1,490,1,400,1,400,Side,active, ,Y,5064,RA,Active,Y,116,1084.836943100000099,6264.654392030000054, ,428.000000000000000,47.000000000000000,5064,RA,{521F5D66-2F22-406F-851C-7466D21420A3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33488.080000000001746,135.520000000000010,AK,190803060403,Boulder Creek-North Fork Chena River,M,IT,190803060409,0.000000000000000,0.000000000000000,65847.962306500005070,1,65847.962306500005070,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,442.150855202000002,2477.270182149999982,2477.270182149999982,4770,1.930546908260000,134.694655449000010,134.694655449007001
401,1,491,1,401,1,401,Off,active,Possible Lake,M,5065,RA,Active,M,117,226.266602078999995,2017.988284450000037, ,73.000000000000000,29.000000000000000,5065,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776, ,2497.340000000000146,52, , , ,11/1/1950 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Fire perimeter imported from fire history.,27629,1950,10/5/2007 0:00:00,jhrobak,No,8/28/1950 0:00:00,, ,N,1950 - 1959,1950.000000000000000,1950.000000000000000,19032.592810699999973,311.792196084000011,4632.065738549999878,4632.065738549999878,4288,5.605743543460000,405.523922963000018,405.523922962951019
402,1,492,1,402,1,402,Off,inactive, ,M,5066,RA,Inactive,M,118,363.267869830999985,5134.408936769999855, ,132.000000000000000,45.000000000000000,5066,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776,182,22272.029999999998836,A182,211182, , ,11/24/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,408,2002,11/24/2004 0:00:00,gschmunk, ,7/15/2002 0:00:00,, ,N,2000 - 2009,2002.000000000000000,2000.000000000000000,82717.844001899997238,335.579070987000023,1806.183489839999993,1806.183489839999993,4521,1.328427677350000,12.498230137000000,12.498230137043301
403,1,493,1,403,0,403,Side,active, ,M,5069,RA,Active,M,121,551.981298948000017,6312.181387460000224, ,234.000000000000000,45.000000000000000,5069,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,388.021249314999977,1303.813476549999905,1303.813476549999905,4754,0.482836475884000,148.431239140000002,148.431239139534000
404,1,494,1,404,1,404,Off,inactive, ,M,5067,RA,Inactive,M,119,205.477548560999992,1659.458637729999964, ,63.000000000000000,33.000000000000000,5067,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776,182,22272.029999999998836,A182,211182, , ,11/24/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,408,2002,11/24/2004 0:00:00,gschmunk, ,7/15/2002 0:00:00,, ,N,2000 - 2009,2002.000000000000000,2000.000000000000000,82717.844001899997238,341.436199538999972,1806.183489839999993,1806.183489839999993,4521,1.328427677350000,12.498230137000000,12.498230137043301
405,1,495,1,405,1,405,Off,inactive, ,M,5068,RA,Inactive,M,120,714.398141473999999,6292.615661490000093, ,165.000000000000000,59.000000000000000,5068,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776,182,22272.029999999998836,A182,211182, , ,11/24/2004 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,408,2002,11/24/2004 0:00:00,gschmunk, ,7/15/2002 0:00:00,, ,N,2000 - 2009,2002.000000000000000,2000.000000000000000,82717.844001899997238,346.128335945000003,1806.183489839999993,1806.183489839999993,4521,1.328427677350000,12.498230137000000,12.498230137043301
406,1,496,1,406,1,406,Side,active, ,Y,5070,RA,Active,Y,122,167.504947370999986,817.585338904999958, ,73.000000000000000,9.000000000000000,5070,RA,{9D75550E-CD7E-43C4-A772-E66C32F6D05B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22664.279999999998836,91.719999999999999,AK,190803060407,Outlet West Fork Chena River,S,NM,190803060409,0.000000000000000,0.000000000000000,47893.373251199998776,1,47893.373251199998776,158,237178.369999999995343,A4LC,432158,PDA4LC, ,11/2/2004 0:00:00,Yes,Digitized,Other, ,0.000000000000000, ,Perimeter Updated from Burned Area Emergency Response (BAER).,1623,2004,10/17/2016 0:00:00,jljenkins, ,10/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,440656.627823000017088,395.513973455999974,1303.813476549999905,1303.813476549999905,4754,0.482836475884000,148.431239140000002,148.431239139534000
407,1,497,1,407,0,407,Oxbow,active, ,N,5071,RA,Active,N,123,212.436167673999989,687.483917266000049, ,86.000000000000000,13.000000000000000,5071,RA,{E41D3EDE-B2C9-4548-82FC-01D10197E315},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20547.459999999999127,83.150000000000006,AK,190803060402,Monument Creek,S,NM,190803060403,0.000000000000000,0.000000000000000,47423.838898399997561,1,47423.838898399997561, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,403.408943094999984,1091.496529960000089,1091.496529960000089,4346,1.699750597760000,64.021194114400004,64.021194114379995
408,1,498,1,408,0,408,Side,active, ,Y,5072,RA,Active,Y,124,374.381922481999993,3369.368563810000069, ,167.000000000000000,39.000000000000000,5072,RA,{E41D3EDE-B2C9-4548-82FC-01D10197E315},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20547.459999999999127,83.150000000000006,AK,190803060402,Monument Creek,S,NM,190803060403,0.000000000000000,0.000000000000000,47423.838898399997561,1,47423.838898399997561, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,449.799005681999972,265.116098158000000,265.116098158000000,4339,0.068971454023300,50.176737657899999,50.176737657863399
409,1,499,1,409,0,409,Off,active, ,M,5073,RA,Active,M,125,252.437476339999989,1014.849224619999973, ,118.000000000000000,11.000000000000000,5073,RA,{660E0761-9085-4BE3-8A64-3604A895FEF7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13796.829999999999927,55.829999999999998,AK,190803060601,Stiles Creek,S,TF,190803060602,0.000000000000000,0.000000000000000,33211.073822699996526,1,33211.073822699996526, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,241.612665846999988,6259.687053710000328,6259.687053710000328,3521,5.435916145440000,55.454896317299998,55.454896317281197
410,1,500,1,410,1,410,Oxbow,active, ,M,5074,RA,Active,M,126,109.457532177999994,425.311823312999991, ,52.000000000000000,13.000000000000000,5074,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,224.102752860000010,1909.567904120000094,1909.567904120000094,2765,3.437479549540000,60.421836514399999,60.421836514384900
411,1,501,1,411,1,411,Oxbow,active, ,M,5075,RA,Active,M,127,76.852799837800006,144.395851727999997, ,35.000000000000000,6.000000000000000,5075,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,236.397657602999999,2079.159370410000065,2079.159370410000065,2663,3.151717150110000,38.574739282700001,38.574739282679403
412,1,502,1,412,1,412,Main,active, ,Y,5076,RA,Active,Y,128,299.701777060999973,952.416208213999994, ,111.000000000000000,9.000000000000000,5076,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,246.839876444999987,2079.159370410000065,2079.159370410000065,2663,3.151717150110000,38.574739282700001,38.574739282679403
413,1,503,1,413,1,413,Main,active, ,M,5077,RA,Active,M,129,48.622464173399997,126.216393342000003, ,17.000000000000000,10.000000000000000,5077,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,255.999050000000011,1090.319430669999974,1090.319430669999974,2594,1.401858018250000,31.795097266399999,31.795097266444301
414,1,504,1,414,1,414,Main,active, ,Y,5078,RA,Active,Y,130,201.249732515999995,787.701068831000043, ,35.000000000000000,73.000000000000000,5078,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,274.013859810999975,1203.318281759999991,1203.318281759999991,2540,1.110648066570000,24.736905943200000,24.736905943236000
415,1,505,1,415,3,415,Off,inactive,Error,N,5079,RA,Inactive,N,131,249.463011496000007,2552.329539199999999, ,93.000000000000000,43.000000000000000,5079,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,10H,2571.710000000000036, , , ,5500,5/25/2018 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter provided by MID staff,40025,2018,7/26/2018 0:00:00,dmgriggs, ,7/5/2018 0:00:00,,{97EA4598-CD30-4C2C-8F44-30DC0A22A3F1},Y,2010 - 2019,2018.000000000000000,2010.000000000000000,65481.961868200000026,260.766735729000004,6588.020311440000114,6588.020311440000114,2406,5.694114814720000,81.962245036200002,81.962245036166607
416,1,506,1,416,6,416,Main,active, ,Y,5080,RA,Active,Y,132,220.332107048000012,644.771815015000016, ,91.000000000000000,15.000000000000000,5080,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,10H,2571.710000000000036, , , ,5500,5/25/2018 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter provided by MID staff,40025,2018,7/26/2018 0:00:00,dmgriggs, ,7/5/2018 0:00:00,,{97EA4598-CD30-4C2C-8F44-30DC0A22A3F1},Y,2010 - 2019,2018.000000000000000,2010.000000000000000,65481.961868200000026,279.703938263999987,1974.622569939999948,1974.622569939999948,2231,2.029963994080000,53.994413892300003,53.994413892315997
417,1,507,1,417,6,417,Main,active, ,Y,5081,RA,Active,Y,133,52.890100339599996,125.602353559999997, ,21.000000000000000,10.000000000000000,5081,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,10H,2571.710000000000036, , , ,5500,5/25/2018 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter provided by MID staff,40025,2018,7/26/2018 0:00:00,dmgriggs, ,7/5/2018 0:00:00,,{97EA4598-CD30-4C2C-8F44-30DC0A22A3F1},Y,2010 - 2019,2018.000000000000000,2010.000000000000000,65481.961868200000026,278.962527347999981,1974.622569939999948,1974.622569939999948,2231,2.029963994080000,53.994413892300003,53.994413892315997
418,1,508,1,418,6,418,Main,active, ,Y,5082,RA,Active,Y,134,228.314218070999999,650.194117288000029, ,106.000000000000000,8.000000000000000,5082,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,10H,2571.710000000000036, , , ,5500,5/25/2018 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter provided by MID staff,40025,2018,7/26/2018 0:00:00,dmgriggs, ,7/5/2018 0:00:00,,{97EA4598-CD30-4C2C-8F44-30DC0A22A3F1},Y,2010 - 2019,2018.000000000000000,2010.000000000000000,65481.961868200000026,279.211576899000022,1974.622569939999948,1974.622569939999948,2231,2.029963994080000,53.994413892300003,53.994413892315997
419,1,509,1,419,1,419,Main,active, ,Y,5083,RA,Active,Y,135,108.050566347000000,153.088016481000011, ,50.000000000000000,4.000000000000000,5083,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,338.835961664000024,1395.369480869999961,1395.369480869999961,1981,1.298014084060000,16.439931238700002,16.439931238721599
420,1,510,1,420,2,420,Main,active,"very dark, but there appears to be a pinch point",Y,5084,RA,Active,Y,136,57.600097330499999,84.937840187199996, ,26.000000000000000,4.000000000000000,5084,RA,{3504B9C7-7DC1-4BED-9AB3-5DF7209DACBF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20885.009999999998399,84.519999999999996,AK,190803060504,Stuart Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,48267.884027699998114,1,48267.884027699998114,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,348.616440060999992,675.054899296000031,675.054899296000031,1929,0.252764734047000,10.740795337600000,10.740795337617101
421,1,511,1,421,0,421,Main,active, ,M,5085,RA,Active,M,137,55.376648987599999,132.791119761000004, ,24.000000000000000,8.000000000000000,5085,RA,{DF746D10-DDCC-4B2A-92C5-D76B1F99DBAF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10247.690000000000509,41.469999999999999,AK,190803060503,Globe Creek,S,NM,190803060504,0.000000000000000,0.000000000000000,29235.797850599999947,1,29235.797850599999947, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,260.625162908999982,1662.691152390000070,1662.691152390000070,2405,2.090094090860000,44.301460715700003,44.301460715740099
422,1,512,1,422,1,422,Side,active, ,M,5086,RA,Active,M,138,120.922373355999994,225.680392829999988, ,57.000000000000000,7.000000000000000,5086,RA,{DF746D10-DDCC-4B2A-92C5-D76B1F99DBAF},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10247.690000000000509,41.469999999999999,AK,190803060503,Globe Creek,S,NM,190803060504,0.000000000000000,0.000000000000000,29235.797850599999947,1,29235.797850599999947, ,9199.760000000000218,50, , , ,11/1/1959 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 2002 Landsat images P69 R14 and P69 R15.,27337,1959,10/16/2008 0:00:00,jhrobak,No,6/29/1959 0:00:00,, ,N,1950 - 1959,1959.000000000000000,1950.000000000000000,30271.749467500001629,286.075725367000018,1711.297306899999967,1711.297306899999967,2386,2.237222603460000,32.108763203599999,32.108763203629202
