OID_,Join_Count,TARGET_FID,ID,DOWN_ID,CHAN_ID,LENGTH_M,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m_1,Width_m_1,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length
440,,,440.000000000000000,439.000000000000000,1.000000000000000,103.639600000000002,3520.688200000000052,98.290000000000006,43.843609999999998,258.525480000000016,43.843609999999998,0.000000000000000,0.407600000000000,23.562799999999999,18.704799999999999,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,151.9100037,1.451400000000000,558.932699999999954,991.746700000000033,0.000000000000000,1,5090905,29.8799992,53.021000000000001,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.065200000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT440,0,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.818378526387676
441,,,441.000000000000000,440.000000000000000,1.000000000000000,105.710700000000003,3520.680400000000191,97.799999999999997,43.940500000000000,258.428589999999986,43.940500000000000,0.000000000000000,0.407600000000000,23.562300000000000,18.704699999999999,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,112.3199997,1.899800000000000,885.985999999999990,1013.192900000000009,0.000000000000000,1,5090905,47.3699989,54.167999999999999,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.062000000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT441,0,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.449061413401040
442,,,442.000000000000000,441.000000000000000,1.000000000000000,108.639600000000002,3520.488800000000083,96.540000000000006,44.041780000000003,258.327310000000011,44.041780000000003,0.000000000000000,0.407600000000000,23.561699999999998,18.704400000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,25.7299995,2.186400000000000,959.250599999999963,1005.565799999999967,0.000000000000000,1,5090905,51.2799988,53.761000000000003,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.064500000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT442,0,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.150728089779946
443,,,443.000000000000000,442.000000000000000,1.000000000000000,109.497500000000002,3520.443600000000060,97.459999999999994,44.143149999999999,258.225939999999980,44.143149999999999,0.000000000000000,0.407600000000000,23.561499999999999,18.704300000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,12.9200001,1.832600000000000,1912.356700000000046,1009.099799999999959,0.000000000000000,1,5090905,102.2399979,53.950000000000003,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.076500000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT443,0,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.848855708436346
444,,,444.000000000000000,443.000000000000000,1.000000000000000,103.284300000000002,3520.436999999999898,98.040000000000006,44.242449999999998,258.126640000000009,44.242449999999998,0.000000000000000,0.407600000000000,23.561499999999999,18.704300000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,3.3499999,1.314900000000000,2374.189199999999801,1014.930600000000027,0.000000000000000,1,5090905,126.9300003,54.262000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.043200000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT444,0,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.077049483517882
445,,,445.000000000000000,444.000000000000000,1.000000000000000,106.923900000000003,3520.427499999999782,97.140000000000001,44.343089999999997,258.026000000000010,44.343089999999997,0.000000000000000,0.407600000000000,23.561399999999999,18.704300000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,311.3999939,1.168900000000000,2452.300799999999981,1176.511799999999994,0.000000000000000,1,5090905,131.1100006,62.901000000000003,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.062900000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT445,0,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.068457607425529
446,,,446.000000000000000,445.000000000000000,1.000000000000000,103.639600000000002,3520.420700000000124,97.950000000000003,44.443140000000000,257.925950000000000,44.443140000000000,0.000000000000000,0.407600000000000,23.561399999999999,18.704300000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,300.5400085,1.097800000000000,2645.719200000000001,1396.192299999999932,0.000000000000000,1,5090905,141.4499969,74.646000000000001,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.060600000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT446,0,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.927362729189440
447,,,447.000000000000000,446.000000000000000,1.000000000000000,103.994900000000001,3520.412400000000162,97.459999999999994,44.542890000000000,257.826199999999972,44.542890000000000,0.000000000000000,0.407600000000000,23.561299999999999,18.704300000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,312.2699890,1.149300000000000,1603.152599999999893,1375.116500000000087,0.000000000000000,1,5090905,85.7099991,73.519000000000005,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.056100000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT447,0,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.274517437347527
448,,,448.000000000000000,447.000000000000000,1.000000000000000,102.781700000000001,3520.406700000000001,97.079999999999998,44.644860000000001,257.724229999999977,44.644860000000001,0.000000000000000,0.407600000000000,23.561299999999999,18.704200000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,304.4700012,1.262100000000000,1196.043100000000095,1307.442600000000084,0.000000000000000,1,5090905,63.9500008,69.900999999999996,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.080100000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT448,0,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.893320706211000
449,,,449.000000000000000,448.000000000000000,1.000000000000000,106.568500000000000,3520.391799999999876,97.170000000000002,44.743729999999999,257.625360000000001,44.743729999999999,0.000000000000000,0.407600000000000,23.561100000000000,18.704200000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,359.1799927,1.262800000000000,2698.887900000000172,1186.921499999999924,0.000000000000000,1,5090905,144.2899933,63.457999999999998,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.075200000000000,0.892700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT449,0,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.072455852500838
450,,,450.000000000000000,449.000000000000000,1.000000000000000,101.923900000000003,3520.329799999999977,96.180000000000007,44.842590000000001,257.526499999999999,44.842590000000001,0.000000000000000,0.407600000000000,23.560900000000000,18.704100000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,42.7299995,1.307200000000000,5079.305199999999786,958.007299999999987,0.000000000000000,1,5090905,271.5599976,51.219000000000001,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.100800000000000,0.892900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT450,0,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.115307167949794
451,,,451.000000000000000,450.000000000000000,1.000000000000000,103.639600000000002,3520.320299999999861,97.810000000000002,44.940970000000000,257.428110000000004,44.940970000000000,0.000000000000000,0.407600000000000,23.560800000000000,18.704100000000000,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,317.3599854,1.535800000000000,6437.028299999999945,677.658099999999990,0.000000000000000,1,5090905,344.1499939,36.231000000000002,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.049000000000000,0.893000000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT451,0,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.659392409417805
452,,,452.000000000000000,451.000000000000000,1.000000000000000,105.710700000000003,3520.308599999999842,95.739999999999995,45.041080000000001,257.328010000000006,45.041080000000001,0.000000000000000,0.407600000000000,23.560800000000000,18.704000000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,300.3900146,1.887600000000000,7034.947799999999916,647.370999999999981,0.000000000000000,1,5090905,376.1199951,34.610999999999997,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.083700000000000,0.893100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT452,0,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.524139759953414
453,,,453.000000000000000,452.000000000000000,1.000000000000000,103.284300000000002,3520.301500000000033,98.120000000000005,45.138640000000002,257.230450000000019,45.138640000000002,0.000600000000000,0.407600000000000,23.560700000000001,18.704000000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,267.2399902,1.583600000000000,4219.884799999999814,634.294700000000034,0.000000000000000,1,5090905,225.6100006,33.911999999999999,0.3886000,2.445000000000000,14.377000000000001,1,1,0.177500000000000,0.073800000000000,0.900900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT453,0,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.164971733053591
454,,,454.000000000000000,453.000000000000000,1.000000000000000,106.923900000000003,3520.293200000000070,98.500000000000000,45.236770000000000,257.132319999999993,45.236770000000000,0.000100000000000,0.407600000000000,23.560700000000001,18.704000000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,230.3699951,1.264400000000000,2354.211699999999837,623.027299999999968,0.000000000000000,1,5090905,125.8700027,33.310000000000002,0.1587000,0.998000000000000,0.979000000000000,1,1,0.177500000000000,0.071800000000000,0.894100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT454,0,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.454216460020987
455,,,455.000000000000000,454.000000000000000,1.000000000000000,110.710700000000003,3520.285400000000209,97.209999999999994,45.340119999999999,257.028970000000015,45.340119999999999,0.000000000000000,0.407600000000000,23.560600000000001,18.704000000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,206.0099945,1.127200000000000,784.281399999999962,616.271200000000022,0.000000000000000,1,5090905,41.9300003,32.948999999999998,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.058800000000000,0.892600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT455,0,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.200744406833948
456,,,456.000000000000000,455.000000000000000,1.000000000000000,108.639600000000002,3520.279100000000199,97.819999999999993,45.441249999999997,256.927840000000003,45.441249999999997,0.000200000000000,0.407600000000000,23.560600000000001,18.704000000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,209.6499939,1.029200000000000,450.570200000000000,501.900500000000022,0.000000000000000,1,5090905,24.0900002,26.834000000000000,0.2244000,1.412000000000000,2.767000000000000,1,1,0.177500000000000,0.052400000000000,0.895300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT456,0,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.582958112495703
457,,,457.000000000000000,456.000000000000000,1.000000000000000,109.852800000000002,3520.266599999999926,98.750000000000000,45.544210000000000,256.824880000000007,45.544210000000000,0.000500000000000,0.407600000000000,23.560500000000001,18.703900000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,218.4700012,1.024100000000000,407.211799999999982,220.855799999999988,0.000000000000000,1,5090905,21.7700005,11.808000000000000,0.3548000,2.232000000000000,10.939000000000000,1,1,0.177500000000000,0.058600000000000,0.899300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT457,0,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.436537324576022
458,,,458.000000000000000,457.000000000000000,1.000000000000000,104.852800000000002,3520.258299999999963,97.219999999999999,45.646819999999998,256.722269999999980,45.646819999999998,0.000000000000000,0.407600000000000,23.560500000000001,18.703900000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,217.3000031,1.026100000000000,345.371300000000019,182.500599999999991,0.000000000000000,1,5090905,18.4699993,9.757000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.069200000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT458,0,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.479528422904806
459,,,459.000000000000000,458.000000000000000,1.000000000000000,109.497500000000002,3520.250199999999950,98.090000000000003,45.747619999999998,256.621469999999988,45.747619999999998,0.000000000000000,0.407600000000000,23.560400000000001,18.703900000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,191.8800049,1.034500000000000,312.519200000000012,175.880400000000009,0.000000000000000,1,5090905,16.7099991,9.403000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.064700000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT459,0,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.915771810731130
460,,,460.000000000000000,459.000000000000000,1.000000000000000,109.497500000000002,3520.242400000000089,98.879999999999995,45.846339999999998,256.522749999999974,45.846339999999998,0.000000000000000,0.407600000000000,23.560400000000001,18.703900000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,199.7500000,1.041800000000000,278.871899999999982,174.926500000000004,0.000000000000000,1,5090905,14.9099998,9.352000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.065300000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT460,0,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.559770285229632
461,,,461.000000000000000,460.000000000000000,1.000000000000000,102.781700000000001,3520.232700000000023,98.719999999999999,45.947980000000001,256.421109999999999,45.947980000000001,0.000000000000000,0.407600000000000,23.560300000000002,18.703900000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,220.0800018,1.089100000000000,221.133299999999991,186.797699999999992,0.000000000000000,1,5090905,11.8199997,9.987000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.072200000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT461,0,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.362370398252565
462,,,462.000000000000000,461.000000000000000,1.000000000000000,101.923900000000003,3520.211899999999787,97.010000000000005,46.047469999999997,256.321619999999996,46.047469999999997,0.003000000000000,0.407600000000000,23.560199999999998,18.703800000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,228.4199982,1.442100000000000,191.028400000000005,182.480500000000006,0.000000000000000,1,5090905,10.2100000,9.756000000000000,0.8690000,5.468000000000000,160.751000000000005,1,1,0.177500000000000,0.094100000000000,0.931500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT462,0,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.244646178432077
463,,,463.000000000000000,462.000000000000000,1.000000000000000,106.923900000000003,3520.203899999999976,99.959999999999994,46.145750000000000,256.223340000000007,46.145750000000000,0.001700000000000,0.407600000000000,23.560199999999998,18.703800000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,229.4100037,1.853500000000000,139.628399999999999,175.454900000000009,0.000000000000000,1,5090905,7.4699998,9.381000000000000,0.6542000,4.116000000000000,68.575999999999993,1,1,0.177500000000000,0.082600000000000,0.904500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT463,0,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.459744542996845
464,,,464.000000000000000,463.000000000000000,1.000000000000000,105.355300000000000,3520.193099999999959,96.219999999999999,46.247760000000000,256.121330000000000,46.247760000000000,0.000000000000000,0.407600000000000,23.560099999999998,18.703800000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,307.9800110,2.094300000000000,153.322100000000006,166.415899999999993,0.000000000000000,1,5090905,8.1999998,8.897000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.086000000000000,0.887200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT464,0,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.290654958519966
465,,,465.000000000000000,464.000000000000000,1.000000000000000,108.284300000000002,3520.183100000000195,98.680000000000007,46.347239999999999,256.021849999999972,46.347239999999999,0.004800000000000,0.407600000000000,23.560099999999998,18.703800000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,354.8500061,1.921600000000000,131.223999999999990,162.606699999999989,0.000000000000000,1,5090905,7.0200000,8.694000000000001,1.0992000,6.916000000000000,325.334000000000003,1,1,0.177500000000000,0.069600000000000,0.939100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT465,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.998934243315261
466,,,466.000000000000000,465.000000000000000,1.000000000000000,104.142099999999999,3520.169899999999870,99.620000000000005,46.448290000000000,255.920800000000014,46.448290000000000,0.009300000000000,0.407600000000000,23.559999999999999,18.703700000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,356.7399902,1.314700000000000,159.227900000000005,198.551099999999991,0.000000000000000,1,5090905,8.5100002,10.616000000000000,1.5301000,9.627000000000001,877.429999999999950,1,1,0.177500000000000,0.088200000000000,0.920900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT466,0,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.756848702839150
467,,,467.000000000000000,466.000000000000000,1.000000000000000,105.710700000000003,3520.158699999999953,98.829999999999998,46.549050000000001,255.820040000000006,46.549050000000001,0.000000000000000,0.407600000000000,23.559899999999999,18.703700000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,33.0800018,1.223800000000000,202.755899999999997,210.278899999999993,0.000000000000000,1,5090905,10.8400002,11.243000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.055700000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT467,0,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.119142960105748
468,,,468.000000000000000,467.000000000000000,1.000000000000000,104.497500000000002,3520.138399999999820,98.299999999999997,46.652160000000002,255.716929999999991,46.652160000000002,0.000000000000000,0.407600000000000,23.559799999999999,18.703700000000001,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,8.5699997,1.366700000000000,242.832400000000007,214.446300000000008,0.000000000000000,1,5090905,12.9799995,11.465000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.064800000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT468,0,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.811754603793986
469,,,469.000000000000000,468.000000000000000,1.000000000000000,105.710700000000003,3520.129199999999855,97.790000000000006,46.749049999999997,255.620039999999989,46.749049999999997,0.000000000000000,0.407600000000000,23.559799999999999,18.703600000000002,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,311.1600037,1.390500000000000,287.728900000000010,209.809400000000011,0.000000000000000,1,5090905,15.3800001,11.218000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.060500000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT469,0,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.755572404555551
470,,,470.000000000000000,469.000000000000000,1.000000000000000,103.284300000000002,3520.122800000000097,97.730000000000004,46.849679999999999,255.519399999999990,46.849679999999999,0.000000000000000,0.407600000000000,23.559699999999999,18.703600000000002,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,270.8099976,1.452700000000000,312.791600000000017,209.170099999999991,0.000000000000000,1,5090905,16.7199993,11.183000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.073100000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT470,0,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.690442815655985
471,,,471.000000000000000,470.000000000000000,1.000000000000000,108.639600000000002,3520.116199999999935,98.879999999999995,46.947710000000001,255.421379999999999,46.947710000000001,0.000000000000000,0.407600000000000,23.559699999999999,18.703600000000002,0.336400000000000,0.012500000000000,0.000000000000000,6.000000000000000,328.4599915,1.724700000000000,320.058699999999988,212.036900000000003,0.000000000000000,1,5090905,17.1100006,11.337000000000000,0.5017000,3.157000000000000,0.000000000000000,1,1,0.177500000000000,0.060900000000000,0.892500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\CHAT,CHAT471,0,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.922557383635493
