HUC12,uID
190803031704,good30126
190803031704,good29474
190803031704,good29917
190803031704,good30125
190803031704,good29473
190803031704,good29604
190803031704,good30124
190803031704,good29471
190803031704,good29472
190803031704,good29916
190803031704,good30123
190803031704,good29470
190803031704,good29915
190803031704,good30122
190803031704,good29469
190803031704,good29914
190803031704,good30121
190803031704,good29468
190803031704,good30120
190803031704,good29467
190803031704,good29913
190803031704,good30119
190803031704,good29466
190803031704,good30118
190803031704,good29853
190803031704,good29465
190803031704,good29912
190803031704,good29464
190803031704,good30117
190803031704,good29463
190803031704,good29462
190803031704,good29854
190803031704,good30116
190803031704,good29461
190803031704,good29911
190803031704,good30115
190803031704,good29855
190803031704,good29460
190803031704,good30114
190803031704,good29910
190803031704,good29459
190803031704,good29456
190803031704,good29856
190803031704,good29457
190803031704,good29458
190803031704,good30113
190803031704,good29857
190803031704,good29455
190803031704,good30112
190803031704,good29858
190803031704,good29454
190803031704,good30111
190803031704,good29859
190803031704,good29453
190803031704,good29860
190803031704,good30110
190803031704,good29861
190803031704,good29452
190803031704,good29450
190803031704,good30109
190803031704,good29451
190803031704,good29862
190803031704,good29449
190803031704,good29863
190803031704,good30108
190803031704,good30228
190803031704,good29864
190803031704,good29448
190803031704,good30227
190803031704,good30107
190803031704,good29865
190803031704,good29447
190803031704,good30226
190803031704,good29866
190803031704,good29867
190803031704,good30106
190803031704,good29870
190803031704,good29869
190803031704,good30225
190803031704,good29868
190803031704,good29871
190803031704,good29446
190803031704,good29872
190803031704,good29873
190803031704,good30224
190803031704,good30105
190803031704,good29445
190803031704,good29874
190803031704,good29444
190803031704,good30223
190803031704,good29875
190803031704,good30104
190803031704,good29443
190803031704,good29876
190803031704,good29442
190803031704,good29877
190803031704,good30222
190803031704,good29441
190803031704,good29878
190803031704,good30221
190803031704,good29440
190803031704,good30220
190803031704,good29439
190803031704,good30164
190803031704,good29438
190803031704,good30219
190803031704,good29437
190803031704,good30165
190803031704,good30163
190803031704,good29436
190803031704,good30166
190803031704,good30218
190803031704,good30162
190803031704,good30167
190803031704,good29435
190803031704,good30168
190803031704,good30217
190803031704,good30161
190803031704,good29434
190803031704,good30169
190803031704,good30160
190803031704,good30216
190803031704,good30159
190803031704,good29433
190803031704,good29432
190803031704,good30170
190803031704,good30215
190803031704,good29431
190803031704,good30171
190803031704,good29427
190803031704,good29430
190803031704,good29428
190803031704,good29423
190803031704,good29426
190803031704,good29429
190803031704,good30172
190803031704,good30214
190803031704,good29424
190803031704,good29425
190803031704,good29422
190803031704,good30213
190803031704,good30173
190803031704,good29421
190803031704,good30212
190803031704,good29420
190803031704,good29419
190803031704,good30211
190803031704,good29417
190803031704,good29418
190803031704,good30210
190803031704,good29416
190803031704,good29415
190803031704,good29414
190803031704,good29402
190803031704,good29403
190803031704,good29413
190803031704,good29404
190803031704,good29412
190803031704,good29410
190803031704,good29409
190803031704,good29411
190803031704,good29406
190803031704,good29407
190803031704,good29405
190803031704,good29408
190803050108,salc1806
190803050108,salc1807
190803050108,salc1808
190803050108,salc1809
190803050108,salc1810
190803050108,salc1811
190803050108,salc1812
190803050108,salc1813
190803050108,salc1814
190803050108,salc1815
190803050108,salc1816
190803050108,salc1817
190803050108,salc1818
190803050108,salc1819
190803050108,salc1820
190803050108,salc1821
190803050108,salc1822
190803050108,salc1823
190803050108,salc1824
190803050108,salc1825
190803050108,salc1826
190803050108,salc1827
190803050108,salc1828
190803050108,salc1829
190803050108,salc1830
190803050108,salc1831
190803050108,salc1832
190803050108,salc1833
190803050108,salc1834
190803050108,salc1835
190803050108,salc1836
190803050108,salc1837
190803050108,salc1838
190803050108,salc1839
190803050108,salc1840
190803050108,salc1841
190803050108,salc1842
190803050108,salc1843
190803050108,salc1844
190803050108,salc1846
190803050108,salc1845
190803050108,salc1847
190803050108,salc1848
190803050108,salc1849
190803050108,salc1850
190803050108,salc1852
190803050108,salc1851
190803050108,salc1853
190803050108,salc1854
190803050108,salc1855
190803050108,salc1856
190803050108,salc7031
190803050108,salc1857
190803050108,salc1858
190803050108,salc1859
190803050108,salc1860
190803050108,salc1861
190803050108,salc1862
190803050108,salc1863
190803050108,salc1864
190803050108,salc1865
190803050108,salc1866
190803050108,salc1867
190803050108,salc1868
190803050108,salc1869
190803050108,salc1870
190803050108,salc1871
190803050108,salc1872
190803050108,salc1873
190803050108,salc1874
190803050108,salc1875
190803050108,salc1876
190803050108,salc1877
190803050108,salc1878
190803050108,salc1879
190803050108,salc1880
190803050108,salc1881
190803050108,salc6996
190803050108,salc1882
190803050108,salc6997
190803050108,salc1883
190803050108,salc6998
190803050108,salc1884
190803050108,salc6999
190803050108,salc1885
190803050108,salc7000
190803050108,salc1886
190803050108,salc7001
190803050108,salc1887
190803050108,salc1888
190803050108,salc1889
190803050108,salc7002
190803050108,salc1890
190803050108,salc7003
190803050108,salc1891
190803050108,salc1892
190803050108,salc7004
190803050108,salc1893
190803050108,salc1894
190803050108,salc7005
190803050108,salc1895
190803050108,salc7006
190803050108,salc1896
190803050108,salc1897
190803050108,salc1898
190803050108,salc1899
190803050108,salc1900
190803050108,salc1901
190803050108,salc1902
190803050108,salc1903
190803050108,salc1904
190803050108,salc1905
190803050108,salc1906
190803050108,salc1907
190803050108,salc1908
190803050108,salc1909
190803050108,salc1910
190803050108,salc1911
190803050108,salc1912
190803050108,salc1913
190803050108,salc1914
190803050108,salc1915
190803050108,salc1916
190803050108,salc1917
190803050108,salc1918
190803050108,salc1919
190803050108,salc1920
190803050108,salc1921
190803050108,salc1922
190803050108,salc1923
190803050108,salc1924
190803050108,salc1925
190803050108,salc1926
190803050108,salc1927
190803050108,salc1928
190803050108,salc1929
190803050108,salc1930
190803050108,salc1931
190803050108,salc1932
190803050108,salc6306
190803050108,salc1933
190803050108,salc1934
190803050108,salc1935
190803050108,salc1936
190803050108,salc1937
190803050108,salc1938
190803050108,salc1939
190803050108,salc1940
190803050108,salc1941
190803050108,salc1942
190803050108,salc1943
190803050108,salc1944
190803050108,salc1945
190803050108,salc1946
190803050108,salc1947
190803050108,salc1948
190803050108,salc1949
190803050108,salc1950
190803050108,salc1951
190803050108,salc1952
190803050108,salc1953
190803050108,salc1954
190803050108,salc1955
190803050108,salc1956
190803050108,salc1957
190803050108,salc1958
190803050108,salc1959
190803050108,salc6137
190803050108,salc6136
190803050108,salc1960
190803050108,salc6135
190803050108,salc1961
190803050108,salc6134
190803050108,salc1962
190803050108,salc1963
190803050108,salc6091
190803050108,salc6133
190803050108,salc1964
190803050108,salc6132
190803050108,salc6090
190803050108,salc6131
190803050108,salc1965
190803050108,salc6089
190803050108,salc6130
190803050108,salc6129
190803050108,salc6128
190803050108,salc1966
190803050108,salc6088
190803050108,salc6087
190803050108,salc1967
190803050108,salc6086
190803050108,salc1968
190803050108,salc6085
190803050108,salc1969
190803050108,salc6072
190803050108,salc1970
190803050108,salc6071
190803050108,salc1971
190803050108,salc6070
190803050108,salc6069
190803050108,salc1972
190803050108,salc6068
190803050108,salc6067
190803050108,salc1973
190803050108,salc6066
190803050108,salc1974
190803050108,salc6065
190803050108,salc1975
190803050108,salc6064
190803050108,salc6063
190803050108,salc1976
190803050108,salc6062
190803050108,salc1977
190803050108,salc6061
190803050108,salc6060
190803050108,salc6059
190803050108,salc6058
190803050108,salc1978
190803050108,salc5563
190803050108,salc6057
190803050108,salc6038
190803050108,salc5609
190803050108,salc6056
190803050108,salc6039
190803050108,salc1979
190803050108,salc5562
190803050108,salc6040
190803050108,salc6055
190803050108,salc5499
190803050108,salc5608
190803050108,salc1980
190803050108,salc5561
190803050108,salc6054
190803050108,salc6041
190803050108,salc5498
190803050108,salc6053
190803050108,salc6049
190803050108,salc5430
190803050108,salc5607
190803050108,salc6050
190803050108,salc6048
190803050108,salc1981
190803050108,salc5560
190803050108,salc6051
190803050108,salc6042
190803050108,salc6052
190803050108,salc5429
190803050108,salc6047
190803050108,salc6045
190803050108,salc6046
190803050108,salc5497
190803050108,salc6044
190803050108,salc5606
190803050108,salc6043
190803050108,salc1982
190803050108,salc5428
190803050108,salc5559
190803050108,salc5496
190803050108,salc5605
190803050108,salc5427
190803050108,salc1983
190803050108,salc5558
190803050108,salc5426
190803050108,salc5495
190803050108,salc5604
190803050108,salc1984
190803050108,salc5484
190803050108,salc5425
190803050108,salc5557
190803050108,salc5494
190803050108,salc5458
190803050108,salc5424
190803050108,salc5483
190803050108,salc1985
190803050108,salc5423
190803050108,salc5422
190803050108,salc5603
190803050108,salc5457
190803050108,salc5421
190803050108,salc5556
190803050108,salc5456
190803050108,salc5420
190803050108,salc5482
190803050108,salc1986
190803050108,salc5419
190803050108,salc5602
190803050108,salc5555
190803050108,salc5481
190803050108,salc1987
190803050108,salc5418
190803050108,salc5601
190803050108,salc5480
190803050108,salc5417
190803050108,salc5554
190803050108,salc1988
190803050108,salc5416
190803050108,salc5600
190803050108,salc5479
190803050108,salc5553
190803050108,salc5415
190803050108,salc1989
190803050108,salc5414
190803050108,salc5410
190803050108,salc5411
190803050108,salc5412
190803050108,salc5409
190803050108,salc5413
190803050108,salc5599
190803050108,salc1990
190803050108,salc5552
190803050108,salc5408
190803050108,salc5407
190803050108,salc1991
190803050108,salc5406
190803050108,salc5598
190803050108,salc1993
190803050108,salc1992
190803050108,salc5551
190803050108,salc5405
190803050108,salc1994
190803050108,salc5404
190803050108,salc5597
190803050108,salc5403
190803050108,salc5550
190803050108,salc1995
190803050108,salc5402
190803050108,salc5401
190803050108,salc5596
190803050108,salc5400
190803050108,salc5549
190803050108,salc1996
190803050108,salc5399
190803050108,salc5595
190803050108,salc5398
190803050108,salc5548
190803050108,salc1997
190803050108,salc5388
190803050108,salc5391
190803050108,salc5387
190803050108,salc5390
190803050108,salc5389
190803050108,salc5397
190803050108,salc5594
190803050108,salc5386
190803050108,salc5396
190803050108,salc5385
190803050108,salc5547
190803050108,salc5392
190803050108,salc5393
190803050108,salc1998
190803050108,salc5383
190803050108,salc5384
190803050108,salc5381
190803050108,salc5379
190803050108,salc5395
190803050108,salc5394
190803050108,salc5380
190803050108,salc5382
190803050108,salc5359
190803050108,salc1999
190803050108,salc5356
190803050108,salc5358
190803050108,salc5357
190803050108,salc5378
190803050108,salc5355
190803050108,salc5367
190803050108,salc5362
190803050108,salc5360
190803050108,salc5361
190803050108,salc5363
190803050108,salc2000
190803050108,salc5365
190803050108,salc5368
190803050108,salc5364
190803050108,salc5354
190803050108,salc5369
190803050108,salc5366
190803050108,salc5377
190803050108,salc5374
190803050108,salc5372
190803050108,salc5616
190803050108,salc5373
190803050108,salc5375
190803050108,salc5376
190803050108,salc5352
190803050108,salc5371
190803050108,salc5353
190803050108,salc5370
190803050108,salc5350
190803050108,salc2001
190803050108,salc5351
190803050108,salc5349
190803050108,salc5617
190803050108,salc5348
190803050108,salc5346
190803050108,salc5347
190803050108,salc5618
190803050108,salc5345
190803050108,salc5344
190803050108,salc2002
190803050108,salc5343
190803050108,salc5619
190803050108,salc5340
190803050108,salc5342
190803050108,salc5341
190803050108,salc2003
190803050108,salc5620
190803050108,salc5338
190803050108,salc5339
190803050108,salc5331
190803050108,salc5332
190803050108,salc5330
190803050108,salc5336
190803050108,salc5334
190803050108,salc5328
190803050108,salc5337
190803050108,salc5333
190803050108,salc2004
190803050108,salc5329
190803050108,salc5621
190803050108,salc5327
190803050108,salc5335
190803050108,salc5326
190803050108,salc5622
190803050108,salc5325
190803050108,salc5324
190803050108,salc5623
190803050108,salc5323
190803050108,salc5322
190803050108,salc2006
190803050108,salc5321
190803050108,salc2007
190803050108,salc5320
190803050108,salc2009
190803050108,salc5319
190803050108,salc2010
190803050108,salc5318
190803050108,salc5689
190803050108,salc2011
190803050108,salc2012
190803050108,salc5317
190803050108,salc2013
190803050108,salc5316
190803050108,salc2014
190803050108,salc5312
190803050108,salc5315
190803050108,salc5313
190803050108,salc2015
190803050108,salc5314
190803050108,salc2018
190803050108,salc2019
190803050108,salc2017
190803050108,salc2016
190803050108,salc2020
190803050108,salc2021
190803050108,salc2022
190803050108,salc2023
190803050108,salc2024
190803050108,salc2025
190803050108,salc2026
190803050108,salc2027
190803050108,salc2028
190803050108,salc2029
190803050108,salc2030
190803050108,salc2031
190803050108,salc2032
190803050108,salc2033
190803050108,salc2034
190803050108,salc2035
190803050108,salc2036
190803050108,salc5203
190803050108,salc5217
190803050108,salc5220
190803050108,salc5219
190803050108,salc5216
190803050108,salc5204
190803050108,salc5221
190803050108,salc5205
190803050108,salc5222
190803050108,salc2037
190803050108,salc5202
190803050108,salc5218
190803050108,salc5206
190803050108,salc5223
190803050108,salc5207
190803050108,salc5200
190803050108,salc5214
190803050108,salc5201
190803050108,salc5215
190803050108,salc5224
190803050108,salc5199
190803050108,salc5213
190803050108,salc5208
190803050108,salc5209
190803050108,salc5198
190803050108,salc5225
190803050108,salc5212
190803050108,salc5210
190803050108,salc2038
190803050108,salc5211
190803050108,salc5226
190803050108,salc5197
190803050108,salc5195
190803050108,salc5227
190803050108,salc5166
190803050108,salc5196
190803050108,salc5194
190803050108,salc2039
190803050108,salc5193
190803050108,salc5228
190803050108,salc5229
190803050108,salc5230
190803050108,salc5192
190803050108,salc5167
190803050108,salc2040
190803050108,salc5191
190803050108,salc5231
190803050108,salc5240
190803050108,salc5190
190803050108,salc5168
190803050108,salc2041
190803050108,salc5232
190803050108,salc5189
190803050108,salc5239
190803050108,salc5169
190803050108,salc5188
190803050108,salc5233
190803050108,salc5238
190803050108,salc2042
190803050108,salc5187
190803050108,salc5237
190803050108,salc5170
190803050108,salc5234
190803050108,salc5236
190803050108,salc5235
190803050108,salc5186
190803050108,salc2043
190803050108,salc5185
190803050108,salc5171
190803050108,salc2044
190803050108,salc5184
190803050108,salc5183
190803050108,salc5172
190803050108,salc5178
190803050108,salc5179
190803050108,salc5180
190803050108,salc2045
190803050108,salc5177
190803050108,salc5173
190803050108,salc5182
190803050108,salc5181
190803050108,salc5174
190803050108,salc5176
190803050108,salc5175
190803050108,salc2046
190803050108,salc2047
190803050108,salc2048
190803050108,salc2049
190803050108,salc2050
190803050108,salc2051
190803050108,salc2052
190803050108,salc2053
190803050108,salc2054
190803050108,salc2055
190803050108,salc2056
190803050108,salc2057
190803050108,salc2058
190803050108,salc2059
190803050108,salc2060
190803050108,salc2061
190803050108,salc2062
190803050108,salc2063
190803050108,salc2064
190803050108,salc2065
190803031507,good13080
190803031507,good13078
190803031507,good13081
190803031507,good13086
190803031507,good13082
190803031507,good13088
190803031507,good13087
190803031507,good13085
190803031507,good13089
190803031507,good13083
190803031507,good13084
190803031507,good13090
190803031507,good13091
190803031507,good13092
190803031507,good13093
190803031507,good13094
190803031507,good13095
190803031507,good13096
190803031507,good13097
190803031507,good13098
190803031507,good13099
190803031507,good13100
190803031507,good13101
190803031507,good13102
190803031507,good13103
190803031507,good13104
190803031507,good13105
190803031507,good13106
190803031507,good13107
190803031507,good13108
190803031507,good13109
190803031507,good13110
190803031507,good13111
190803031507,good13112
190803031507,good13113
190803031507,good13397
190803031507,good13398
190803031507,good13400
190803031507,good13399
190803031507,good13114
190803031507,good13401
190803031507,good13402
190803031507,good13115
190803031507,good13403
190803031507,good13116
190803031507,good13404
190803031507,good13405
190803031507,good13117
190803031507,good13406
190803031507,good13118
190803031507,good13407
190803031507,good13119
190803031507,good13408
190803031507,good13479
190803031507,good13120
190803031507,good13480
190803031507,good13478
190803031507,good13481
190803031507,good13475
190803031507,good13477
190803031507,good13474
190803031507,good13482
190803031507,good13409
190803031507,good13476
190803031507,good13473
190803031507,good13471
190803031507,good13472
190803031507,good13483
190803031507,good13121
190803031507,good13410
190803031507,good13484
190803031507,good13390
190803031507,good13485
190803031507,good13122
190803031507,good13411
190803031507,good13389
190803031507,good13123
190803031507,good13412
190803031507,good13124
190803031507,good13125
190803031507,good13413
190803031507,good13126
190803031507,good13414
190803031507,good13127
190803031507,good13415
190803031507,good13128
190803031507,good13129
190803031507,good13416
190803031507,good13130
190803031507,good13417
190803031507,good13131
190803031507,good13418
190803031507,good13282
190803031507,good13132
190803031507,good13419
190803031507,good13283
190803031507,good13133
190803031507,good13284
190803031507,good13420
190803031507,good13421
190803031507,good13134
190803031507,good13285
190803031507,good13286
190803031507,good13374
190803031507,good13422
190803031507,good13373
190803031507,good13289
190803031507,good13135
190803031507,good13287
190803031507,good13288
190803031507,good13290
190803031507,good13423
190803031507,good13372
190803031507,good13291
190803031507,good13292
190803031507,good13293
190803031507,good13136
190803031507,good13424
190803031507,good13294
190803031507,good13426
190803031507,good13425
190803031507,good13371
190803031507,good13427
190803031507,good13295
190803031507,good13137
190803031507,good13428
190803031507,good13296
190803031507,good13370
190803031507,good13429
190803031507,good13297
190803031507,good13298
190803031507,good13138
190803031507,good13139
190803031507,good13430
190803031507,good13252
190803031507,good13299
190803031507,good13369
190803031507,good13300
190803031507,good13431
190803031507,good13140
190803031507,good13301
190803031507,good13253
190803031507,good13141
190803031507,good13302
190803031507,good13254
190803031507,good13142
190803031507,good13255
190803031507,good13303
190803031507,good13256
190803031507,good13143
190803031507,good13304
190803031507,good13257
190803031507,good13305
190803031507,good13144
190803031507,good13306
190803031507,good13145
190803031507,good13146
190803031507,good13307
190803031507,good13214
190803031507,good13147
190803031507,good13215
190803031507,good13308
190803031507,good13216
190803031507,good13217
190803031507,good13218
190803031507,good13219
190803031507,good13148
190803031507,good13309
190803031507,good13220
190803031507,good13221
190803031507,good13149
190803031507,good13222
190803031507,good13310
190803031507,good13223
190803031507,good13150
190803031507,good13311
190803031507,good13224
190803031507,good13225
190803031507,good13151
190803031507,good13312
190803031507,good13226
190803031507,good13152
190803031507,good13313
190803031507,good13227
190803031507,good13228
190803031507,good13153
190803031507,good13314
190803031507,good13229
190803031507,good13230
190803031507,good13154
190803031507,good13231
190803031507,good13315
190803031507,good13232
190803031507,good13234
190803031507,good13233
190803031507,good13235
190803031507,good13236
190803031507,good13155
190803031507,good13316
190803031507,good13237
190803031507,good13238
190803031507,good13156
190803031507,good13317
190803031507,good13239
190803031507,good13240
190803031507,good13199
190803031507,good13318
190803031507,good13200
190803031507,good13201
190803031507,good13319
190803031507,good13202
190803031507,good13320
190803031507,good13203
190803031507,good13321
190803031507,good13204
190803031507,good13205
190803031507,good13322
190803031507,good13206
190803031507,good13323
190803031507,good13324
190803031507,good13325
190803031507,good13326
190803031507,good13327
190803031507,good13328
190803031507,good13329
190803031507,good13330
190803031507,good13331
190803031507,good13332
190803031506,good11003
190803031506,good11004
190803031506,good11005
190803031506,good11006
190803031506,good11007
190803031506,good11008
190803031506,good11009
190803031506,good11010
190803031506,good11011
190803031506,good11012
190803031506,good11013
190803031506,good11014
190803031506,good11015
190803031506,good11016
190803031506,good11017
190803031506,good11018
190803031506,good11019
190803031506,good11020
190803031506,good11021
190803031506,good11022
190803031506,good11023
190803031506,good11024
190803031506,good11025
190803031506,good11026
190803031506,good11027
190803031506,good11028
190803031506,good11029
190803031506,good11030
190803031506,good11031
190803031506,good11032
190803031506,good12481
190803031506,good12482
190803031506,good11033
190803031506,good12483
190803031506,good12484
190803031506,good11034
190803031506,good12485
190803031506,good12486
190803031506,good11035
190803031506,good12487
190803031506,good12488
190803031506,good11036
190803031506,good12489
190803031506,good11037
190803031506,good12490
190803031506,good11038
190803031506,good12491
190803031506,good12492
190803031506,good11039
190803031506,good11040
190803031506,good12493
190803031506,good11041
190803031506,good11042
190803031506,good12494
190803031506,good11043
190803031506,good12495
190803031506,good11044
190803031506,good12496
190803031506,good12497
190803031506,good11045
190803031506,good12498
190803031506,good11046
190803031506,good12499
190803031506,good12501
190803031506,good12500
190803031506,good12502
190803031506,good11047
190803031506,good12503
190803031506,good12504
190803031506,good12505
190803031506,good11048
190803031506,good12506
190803031506,good12509
190803031506,good12508
190803031506,good12415
190803031506,good12507
190803031506,good12510
190803031506,good11049
190803031506,good12511
190803031506,good12416
190803031506,good12512
190803031506,good12513
190803031506,good11050
190803031506,good12417
190803031506,good12514
190803031506,good12424
190803031506,good12515
190803031506,good11051
190803031506,good12423
190803031506,good12425
190803031506,good12532
190803031506,good12418
190803031506,good12426
190803031506,good12422
190803031506,good12516
190803031506,good12531
190803031506,good12427
190803031506,good12421
190803031506,good12529
190803031506,good12530
190803031506,good12420
190803031506,good11052
190803031506,good12419
190803031506,good12428
190803031506,good12429
190803031506,good12430
190803031506,good11053
190803031506,good12431
190803031506,good11054
190803031506,good11055
190803031506,good12364
190803031506,good11056
190803031506,good12365
190803031506,good12366
190803031506,good11057
190803031506,good12367
190803031506,good11058
190803031506,good12368
190803031506,good12369
190803031506,good11059
190803031506,good12370
190803031506,good11060
190803031506,good12371
190803031506,good12372
190803031506,good11061
190803031506,good12373
190803031506,good12374
190803031506,good11062
190803031506,good12375
190803031506,good11063
190803031506,good12376
190803031506,good12377
190803031506,good12378
190803031506,good11064
190803031506,good12379
190803031506,good12380
190803031506,good11065
190803031506,good12381
190803031506,good11066
190803031506,good12382
190803031506,good12383
190803031506,good11067
190803031506,good12384
190803031506,good12385
190803031506,good11068
190803031506,good12386
190803031506,good12387
190803031506,good12388
190803031506,good11069
190803031506,good12389
190803031506,good11070
190803031506,good12390
190803031506,good12391
190803031506,good11071
190803031506,good12392
190803031506,good11072
190803031506,good12393
190803031506,good11073
190803031506,good11074
190803031506,good11075
190803031506,good11076
190803031506,good11077
190803031506,good12020
190803031506,good11078
190803031506,good11080
190803031506,good11079
190803031506,good12023
190803031506,good11081
190803031506,good11082
190803031506,good11083
190803031506,good11084
190803031506,good11085
190803031506,good11086
190803031506,good11087
190803031506,good11088
190803031506,good11089
190803031506,good11090
190803031506,good11091
190803031506,good11092
190803031506,good11093
190803031506,good11094
190803031506,good11095
190803031506,good11096
190803031506,good11097
190803031506,good11098
190803031506,good11099
190803031506,good11100
190803031506,good11101
190803031506,good11981
190803031506,good11982
190803031506,good11980
190803031506,good11979
190803031506,good11102
190803031506,good11978
190803031506,good11977
190803031506,good11103
190803031506,good11976
190803031506,good11104
190803031506,good11975
190803031506,good11105
190803031506,good11974
190803031506,good11973
190803031506,good11106
190803031506,good11972
190803031506,good11107
190803031506,good11971
190803031506,good11108
190803031506,good11109
190803031506,good11970
190803031506,good11110
190803031506,good11111
190803031506,good11969
190803031506,good11112
190803031506,good11968
190803031506,good11967
190803031506,good11113
190803031506,good11966
190803031506,good11881
190803031506,good11880
190803031506,good11882
190803031506,good11114
190803031506,good11883
190803031506,good11115
190803031506,good11884
190803031506,good11116
190803031506,good11885
190803031506,good11117
190803031506,good11119
190803031506,good11118
190803031506,good11886
190803031506,good11120
190803031506,good11887
190803031506,good11888
190803031506,good11121
190803031506,good11889
190803031506,good11890
190803031506,good11122
190803031506,good11891
190803031506,good11123
190803031506,good11124
190803031506,good11892
190803031506,good11779
190803031506,good11125
190803031506,good11893
190803031506,good11780
190803031506,good11126
190803031506,good11894
190803031506,good11781
190803031506,good11895
190803031506,good11127
190803031506,good11896
190803031506,good11128
190803031506,good11782
190803031506,good11897
190803031506,good11129
190803031506,good11898
190803031506,good11783
190803031506,good11899
190803031506,good11130
190803031506,good11784
190803031506,good11900
190803031506,good11131
190803031506,good11785
190803031506,good11901
190803031506,good11132
190803031506,good11786
190803031506,good11902
190803031506,good11133
190803031506,good11134
190803031506,good11903
190803031506,good11787
190803031506,good11135
190803031506,good11136
190803031506,good11904
190803031506,good11788
190803031506,good11137
190803031506,good11905
190803031506,good11789
190803031506,good11138
190803031506,good11906
190803031506,good11790
190803031506,good11139
190803031506,good11907
190803031506,good11791
190803031506,good11140
190803031506,good11908
190803031506,good11792
190803031506,good11141
190803031506,good11909
190803031506,good11793
190803031506,good11142
190803031506,good11794
190803031506,good11910
190803031506,good11795
190803031506,good11911
190803031506,good11143
190803031506,good11912
190803031506,good11796
190803031506,good11913
190803031506,good11144
190803031506,good11914
190803031506,good11797
190803031506,good11915
190803031506,good11145
190803031506,good11798
190803031506,good11916
190803031506,good11917
190803031506,good11799
190803031506,good11146
190803031506,good11918
190803031506,good11800
190803031506,good11919
190803031506,good11920
190803031506,good11147
190803031506,good11921
190803031506,good11801
190803031506,good11922
190803031506,good11148
190803031506,good11923
190803031506,good11802
190803031506,good11924
190803031506,good11925
190803031506,good11926
190803031506,good11927
190803031506,good11928
190803031506,good11149
190803031506,good11932
190803031506,good11931
190803031506,good11930
190803031506,good11929
190803031506,good11803
190803031506,good11150
190803031506,good11804
190803031506,good11151
190803031506,good11805
190803031506,good11152
190803031506,good11806
190803031506,good11153
190803031506,good11807
190803031506,good11154
190803031506,good11808
190803031506,good11155
190803031506,good11156
190803031506,good11809
190803031506,good11157
190803031506,good11810
190803031506,good11158
190803031506,good11811
190803031506,good11159
190803031506,good11812
190803031506,good11160
190803031506,good11813
190803031506,good11161
190803031506,good11814
190803031506,good11162
190803031506,good11815
190803031506,good11163
190803031506,good11164
190803031506,good11816
190803031506,good11165
190803031506,good11817
190803031506,good11166
190803031506,good11818
190803031506,good11167
190803031506,good11819
190803031506,good11168
190803031506,good11820
190803031506,good11169
190803031506,good11821
190803031506,good11170
190803031506,good11822
190803031506,good11171
190803031506,good11823
190803031506,good11172
190803031506,good11824
190803031506,good11173
190803031506,good11825
190803031506,good11174
190803031506,good11826
190803031506,good11175
190803031506,good11827
190803031506,good11176
190803031506,good11828
190803031506,good11177
190803031506,good11829
190803031506,good11852
190803031506,good11178
190803031506,good11830
190803031506,good11853
190803031506,good11405
190803031506,good11406
190803031506,good11179
190803031506,good11407
190803031506,good11831
190803031506,good11404
190803031506,good11832
190803031506,good11403
190803031506,good11854
190803031506,good11180
190803031506,good11402
190803031506,good11453
190803031506,good11408
190803031506,good11833
190803031506,good11401
190803031506,good11400
190803031506,good11181
190803031506,good11855
190803031506,good11399
190803031506,good11454
190803031506,good11409
190803031506,good11834
190803031506,good11398
190803031506,good11183
190803031506,good11182
190803031506,good11455
190803031506,good11397
190803031506,good11410
190803031506,good11184
190803031506,good11835
190803031506,good11396
190803031506,good11185
190803031506,good11411
190803031506,good11456
190803031506,good11395
190803031506,good11836
190803031506,good11412
190803031506,good11186
190803031506,good11457
190803031506,good11413
190803031506,good11187
190803031506,good11414
190803031506,good11458
190803031506,good11415
190803031506,good11188
190803031506,good11416
190803031506,good11417
190803031506,good11459
190803031506,good11419
190803031506,good11418
190803031506,good11420
190803031506,good11189
190803031506,good11460
190803031506,good11421
190803031506,good11422
190803031506,good11461
190803031506,good11190
190803031506,good11423
190803031506,good11462
190803031506,good11191
190803031506,good11424
190803031506,good11678
190803031506,good11679
190803031506,good11673
190803031506,good11463
190803031506,good11674
190803031506,good11677
190803031506,good11675
190803031506,good11676
190803031506,good11425
190803031506,good11680
190803031506,good11192
190803031506,good11681
190803031506,good11682
190803031506,good11464
190803031506,good11683
190803031506,good11193
190803031506,good11465
190803031506,good11684
190803031506,good11685
190803031506,good11194
190803031506,good11686
190803031506,good11466
190803031506,good11687
190803031506,good11688
190803031506,good11195
190803031506,good11689
190803031506,good11467
190803031506,good11690
190803031506,good11691
190803031506,good11692
190803031506,good11196
190803031506,good11693
190803031506,good11468
190803031506,good11694
190803031506,good11702
190803031506,good11197
190803031506,good11701
190803031506,good11700
190803031506,good11703
190803031506,good11699
190803031506,good11469
190803031506,good11695
190803031506,good11198
190803031506,good11698
190803031506,good11697
190803031506,good11696
190803031506,good11470
190803031506,good11199
190803031506,good11471
190803031506,good11200
190803031506,good11472
190803031506,good11201
190803031506,good11473
190803031506,good11202
190803031506,good11203
190803031506,good11474
190803031506,good11475
190803031506,good11204
190803031506,good11476
190803031506,good11205
190803031506,good11477
190803031506,good11478
190803031506,good11206
190803031506,good11479
190803031506,good11207
190803031506,good11480
190803031506,good11208
190803031506,good11481
190803031506,good11209
190803031506,good11210
190803031506,good11482
190803031506,good11211
190803031506,good11483
